"","x"
"TCGA-AA-3655",1.73684210526316
"TCGA-VQ-A91W",0.815789473684211
"TCGA-D5-6536",2.26315789473684
"TCGA-BR-6564",0.473684210526316
"TCGA-AA-3947",52.2631578947368
"TCGA-AA-3496",2.07894736842105
"TCGA-D7-A6EZ",6.13157894736842
"TCGA-AA-A02R",28.1052631578947
"TCGA-CG-4455",0.815789473684211
"TCGA-G4-6627",1.86842105263158
"TCGA-AZ-4681",1.73684210526316
"TCGA-D5-6540",29.6052631578947
"TCGA-T9-A92H",3.55263157894737
"TCGA-B7-5818",8
"TCGA-A6-5659",12
"TCGA-AY-5543",2.28947368421053
"TCGA-VQ-A8P3",6.02631578947368
"TCGA-AG-A023",1.63157894736842
"TCGA-CD-8527",4.97368421052632
"TCGA-HF-7136",1.73684210526316
"TCGA-VQ-A8P8",1.71052631578947
"TCGA-EI-6507",22.6842105263158
"TCGA-A6-5662",1.28947368421053
"TCGA-BR-A4IV",0.263157894736842
"TCGA-DM-A1D8",3.18421052631579
"TCGA-D5-6529",2.18421052631579
"TCGA-AD-6889",40.3157894736842
"TCGA-BR-4255",1.07894736842105
"TCGA-A6-2675",1.78947368421053
"TCGA-HU-8238",3.63157894736842
"TCGA-BR-4184",70.4210526315789
"TCGA-BR-A4IY",3
"TCGA-HU-8249",3.02631578947368
"TCGA-BR-8690",3.15789473684211
"TCGA-HU-A4HB",0.289473684210526
"TCGA-BM-6198",2.55263157894737
"TCGA-3M-AB46",3.94736842105263
"TCGA-CG-4460",41.7105263157895
"TCGA-BR-A4QM",2.02631578947368
"TCGA-A6-2671",1.55263157894737
"TCGA-VQ-AA6K",1.57894736842105
"TCGA-4N-A93T",1.86842105263158
"TCGA-5M-AATE",2.65789473684211
"TCGA-DM-A1D6",2.05263157894737
"TCGA-A6-6137",2.52631578947368
"TCGA-AA-3509",1.81578947368421
"TCGA-VQ-A91D",53.8421052631579
"TCGA-VQ-A94P",1.23684210526316
"TCGA-AG-A026",4.71052631578947
"TCGA-AA-3560",0.394736842105263
"TCGA-HU-A4GU",32.1052631578947
"TCGA-HF-7133",1.63157894736842
"TCGA-CM-6677",2.81578947368421
"TCGA-BR-A4J7",0.736842105263158
"TCGA-VQ-AA6D",16.2368421052632
"TCGA-B7-5816",26.2105263157895
"TCGA-AA-3979",3.07894736842105
"TCGA-CG-5724",2.15789473684211
"TCGA-AA-3956",2.84210526315789
"TCGA-BR-7703",15.1052631578947
"TCGA-F4-6463",1.5
"TCGA-D5-6932",2.86842105263158
"TCGA-VQ-A8E0",2.15789473684211
"TCGA-VQ-A91K",30.0526315789474
"TCGA-HF-A5NB",32.5263157894737
"TCGA-A6-5667",1.23684210526316
"TCGA-D7-A6ET",0.289473684210526
"TCGA-HU-8602",37.8684210526316
"TCGA-HU-A4G9",17.7631578947368
"TCGA-AA-3526",0.578947368421053
"TCGA-CA-5255",0.947368421052632
"TCGA-CD-A4MI",23.6842105263158
"TCGA-WS-AB45",60.5526315789474
"TCGA-CD-A48C",4.36842105263158
"TCGA-HU-A4HD",3.92105263157895
"TCGA-CK-4947",2.07894736842105
"TCGA-DT-5265",1.68421052631579
"TCGA-D5-6898",1.63157894736842
"TCGA-AA-A01V",2.47368421052632
"TCGA-AG-A00C",3.31578947368421
"TCGA-HU-A4GC",2.78947368421053
"TCGA-AG-3885",1.94736842105263
"TCGA-D7-8572",3.76315789473684
"TCGA-QG-A5YX",1.89473684210526
"TCGA-CM-6680",1.81578947368421
"TCGA-A6-4105",3.47368421052632
"TCGA-AA-3855",2.78947368421053
"TCGA-BR-8060",4.23684210526316
"TCGA-FP-7735",1.02631578947368
"TCGA-G4-6311",2.81578947368421
"TCGA-CD-A489",1.52631578947368
"TCGA-G4-6304",20.6052631578947
"TCGA-G4-6315",3.07894736842105
"TCGA-BR-A4J2",0.605263157894737
"TCGA-BR-8369",4.13157894736842
"TCGA-A6-3809",51.9210526315789
"TCGA-VQ-AA6B",1.78947368421053
"TCGA-F4-6569",2.47368421052632
"TCGA-AA-3530",2
"TCGA-D5-5539",1.92105263157895
"TCGA-IN-A6RO",6.10526315789474
"TCGA-HU-A4GT",33.0789473684211
"TCGA-F5-6810",2.47368421052632
"TCGA-BR-A4CR",1.23684210526316
"TCGA-AA-3851",1.92105263157895
"TCGA-EI-6884",2.18421052631579
"TCGA-AA-3489",2
"TCGA-CM-4747",1.63157894736842
"TCGA-AY-4071",2.5
"TCGA-F5-6571",1.55263157894737
"TCGA-BR-8588",2.39473684210526
"TCGA-AA-3860",1.07894736842105
"TCGA-IN-AB1V",0.921052631578947
"TCGA-HU-A4H0",3.44736842105263
"TCGA-HU-A4GQ",42.6842105263158
"TCGA-RD-A8N6",3.23684210526316
"TCGA-AA-A017",1.05263157894737
"TCGA-AM-5820",1.36842105263158
"TCGA-R5-A7O7",2.26315789473684
"TCGA-AD-6901",5.31578947368421
"TCGA-G4-6322",1.76315789473684
"TCGA-AY-A71X",1.89473684210526
"TCGA-A6-3808",3
"TCGA-BR-8380",1.42105263157895
"TCGA-A6-6650",4.97368421052632
"TCGA-5M-AAT5",1.52631578947368
"TCGA-CD-5813",3.34210526315789
"TCGA-BR-8368",22.5526315789474
"TCGA-A6-5664",1.05263157894737
"TCGA-CD-A486",2.05263157894737
"TCGA-CK-6747",3.63157894736842
"TCGA-AA-3875",2.76315789473684
"TCGA-D5-5538",2.18421052631579
"TCGA-QG-A5YV",3.42105263157895
"TCGA-BR-7723",3.18421052631579
"TCGA-AZ-6605",1.73684210526316
"TCGA-CG-4440",2.94736842105263
"TCGA-FP-A4BE",34.2894736842105
"TCGA-AA-A03J",1.63157894736842
"TCGA-AA-A01X",1.39473684210526
"TCGA-BR-8589",24.1052631578947
"TCGA-VQ-A8PZ",1.5
"TCGA-CG-4300",2.13157894736842
"TCGA-BR-6565",2.65789473684211
"TCGA-BR-8363",29.2894736842105
"TCGA-G4-6307",1.5
"TCGA-VQ-A8PU",2.5
"TCGA-HU-A4G6",1.63157894736842
"TCGA-A6-6142",1.65789473684211
"TCGA-AA-3529",0.236842105263158
"TCGA-AA-A02E",3.31578947368421
"TCGA-AG-3878",2.13157894736842
"TCGA-FP-A4BF",2.07894736842105
"TCGA-CG-5722",1.71052631578947
"TCGA-AD-6899",3.05263157894737
"TCGA-EQ-5647",1.57894736842105
"TCGA-AG-A008",2
"TCGA-AY-A69D",4.13157894736842
"TCGA-CD-8531",5
"TCGA-HU-A4G8",35.1842105263158
"TCGA-EF-5831",3.44736842105263
"TCGA-CM-5863",1.15789473684211
"TCGA-BR-8680",132.684210526316
"TCGA-BR-8372",29.7894736842105
"TCGA-R5-A7ZI",19.3157894736842
"TCGA-CM-4744",3.13157894736842
"TCGA-AA-3967",3.07894736842105
"TCGA-D5-7000",2.18421052631579
"TCGA-AU-6004",23.0263157894737
"TCGA-RD-A8N9",2.26315789473684
"TCGA-IN-AB1X",2.65789473684211
"TCGA-VQ-A8DL",3.65789473684211
"TCGA-F4-6704",1.31578947368421
"TCGA-VQ-A8DT",3.81578947368421
"TCGA-AA-A02F",1.15789473684211
"TCGA-F4-6854",2.55263157894737
"TCGA-KB-A93H",4.28947368421053
"TCGA-VQ-A94O",1.28947368421053
"TCGA-AZ-6601",43.6842105263158
"TCGA-BR-8366",3.84210526315789
"TCGA-AA-3510",70.5526315789474
"TCGA-CM-5868",1.73684210526316
"TCGA-HU-A4G3",2.21052631578947
"TCGA-BR-8297",4.55263157894737
"TCGA-AG-3728",2.23684210526316
"TCGA-D7-8574",0.5
"TCGA-D7-6525",3.23684210526316
"TCGA-AD-A5EJ",35.7368421052632
"TCGA-FP-8210",0.0789473684210526
"TCGA-VQ-A8PQ",0.131578947368421
"TCGA-AA-3666",3.86842105263158
"TCGA-CD-8524",3.05263157894737
"TCGA-AY-6196",4.65789473684211
"TCGA-AA-3973",1.68421052631579
"TCGA-CK-5915",1.57894736842105
"TCGA-G4-6302",20.0263157894737
"TCGA-BR-8284",6.05263157894737
"TCGA-BR-8483",2.47368421052632
"TCGA-VQ-A923",1.89473684210526
"TCGA-BR-8677",1.36842105263158
"TCGA-A6-5656",4.07894736842105
"TCGA-HU-8604",4.36842105263158
"TCGA-VQ-A8PT",31.7105263157895
"TCGA-R5-A804",1.57894736842105
"TCGA-CM-6171",27.9473684210526
"TCGA-RD-A7C1",5.68421052631579
"TCGA-D7-6817",1.68421052631579
"TCGA-VQ-A928",1.31578947368421
"TCGA-DM-A280",2.28947368421053
"TCGA-A6-2686",50.2631578947368
"TCGA-DM-A0X9",3.92105263157895
"TCGA-CG-4475",1.10526315789474
"TCGA-A6-A567",1.10526315789474
"TCGA-AA-3672",41.3157894736842
"TCGA-AA-A00N",211.763157894737
"TCGA-AG-4008",1.81578947368421
"TCGA-AG-3891",13.0789473684211
"TCGA-BR-4187",0.421052631578947
"TCGA-BR-A4CS",3.13157894736842
"TCGA-B7-A5TJ",4.84210526315789
"TCGA-BR-A4PD",3.23684210526316
"TCGA-QL-A97D",4.94736842105263
"TCGA-VQ-A8PC",2.63157894736842
"TCGA-IP-7968",2.31578947368421
"TCGA-HU-8243",2.5
"TCGA-BR-4362",36.3421052631579
"TCGA-AD-6964",34.7631578947368
"TCGA-AA-3663",45.3947368421053
"TCGA-AZ-4614",3.68421052631579
"TCGA-CM-6674",20.6842105263158
"TCGA-D5-6530",25.3157894736842
"TCGA-BR-8486",1.21052631578947
"TCGA-D7-A74B",0.368421052631579
"TCGA-CD-5800",3.26315789473684
"TCGA-F1-A72C",0.973684210526316
"TCGA-VQ-A8DZ",1.71052631578947
"TCGA-AA-3680",2.44736842105263
"TCGA-CG-5727",2.97368421052632
"TCGA-DM-A1D9",2.71052631578947
"TCGA-AA-3506",3.18421052631579
"TCGA-AD-6888",2.23684210526316
"TCGA-BR-A4J4",1.57894736842105
"TCGA-A6-2683",0.710526315789474
"TCGA-A6-3810",5.89473684210526
"TCGA-CI-6621",2.10526315789474
"TCGA-EI-6882",27.9473684210526
"TCGA-DM-A28H",2.68421052631579
"TCGA-IN-A6RP",3.36842105263158
"TCGA-AA-3712",2.57894736842105
"TCGA-AG-3726",2.36842105263158
"TCGA-D7-6521",1.42105263157895
"TCGA-DM-A28K",2.07894736842105
"TCGA-BR-6802",9.92105263157895
"TCGA-VQ-A8DU",3.07894736842105
